audio_path,cefr_label,topic,transcript
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_SMK1_025_B1_1.mp3,B1,smoking in restaurants," I, obviously, agree that smoking are very, I mean, it's not just also in many public  areas because I think that many people smoking, when they're there, money is wasting their  time by skipping and doing something not good, they like to burn their money and it's  hard for our, for it's hard for their body and not good for health or so for the people  around them who not smoking directly but they also need to smoke and it's really  dangerous for every people."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_SMK1_001_B1_1.mp3,B1,smoking in restaurants," I totally agree with the topic, smoking should be completely banned at restaurants in Taiwan.  I think smoking do harm people's health, so all people shouldn't smoke it, especially  in public, like restaurants.  People who smoke in a restaurant, not just harm to themselves, but harm people who don't  smoke.  If people shouldn't smoke in restaurants, we may be more healthy.  Because people should be so selfish.  Someone who likes to smoke can just smoke in his house, not smoke in the public, besides.  Smoking is, well, in for the atmosphere, and that's not good.  So, all that's going to be banned."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_PTJ1_004_B1_1.mp3,B1,part-time employment," I think I agree because a professional student or a college student must have a job to pay for their life, their life, and their college.  So they do not make their balance to pay their daily life and their college.  I think professional students who have work when they are studying in college can pick up a successful person or businessman.  In the future, as you know, I'm still not having a job.  But I want to have a job because I want to learn about business and get experience from my work.  Also, how to solve problems in business.  I hope I can get up so I make my parents working hard for friends, my college, and my daily life."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_SMK2_019_B1_1.mp3,B1,smoking in restaurants," And I think the smell of the smoking is not good for the human body because we know that  the pencil or the one pencil is caused by the smoking and I think we don't want to  go to a restaurant, pay many money and have a good meal, the smell of that, that smell  like smoking and finally we may have the pencil so I think that smoking should be completed  and at all restaurants in this country.  Not only in North Japan but also in everywhere so yeah I think I think."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_SMK1_006_B1_1.mp3,B1,smoking in restaurants," Well, many things about it, I think I will agree, because smoking is probably damage our personal special rights, I think.  But now, there are so many people, such as businessmen, sellers, workers, etc., like to smoke when they have a free time.  But in my opinion, I don't know the COVID-retron customer type of different edges.  Here, to join their retroactive meals, delicious meals with the small customer smoke in their restaurant.  When you smoke, those smells cover over the delicious smells in the retroactive air.  You can say that it's very painful to..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK1_037_B1_1.mp3,B1,smoking in restaurants," I don't agree with these ideas, but to ban smoking at all restaurants in the country.  Actually, I don't like smoking.  I don't want to get smoking.  I don't want to get smoked.  I don't want to smoke that emit is smoking.  But smoking is the lifeline, so-called lifeline for the people who are smoking."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_SMK2_036_B1_1.mp3,B1,smoking in restaurants," I think I agree with the statement because in restaurant, this is a public place.  So there are a lot of people standing and sitting there.  The most important thing is that if you smoke in the public place,  you can risk a lot of people in there.  For example, you can make other people suck your smoke  and then it will be very dangerous for our health.  For example, you can risk those cancers  or maybe another disease caused by the smoke itself.  And I agree that restaurant should be on people who want to smoke in this area."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_THA_N200/SM_THA_PTJ2_009_B1_1.mp3,B1,part-time employment," I think doing a part-time job is not important for the academic student because the academic student needs more time to study.  And if they waste their time, if they don't have any money for them, they should concentrate on what they have to study so they can get better grades.  They have to spend more time on their studying, not just do the part-time job."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_SMK2_067_B1_1.mp3,B1,smoking in restaurants," I agree that smoking should be banned at the country because smoking is dangerous for our  bodies.  Because in the Tigray, there is a danger such as carbon dioxide, carbon dioxide is dangerous  for our health.  It can cause a death, also it can cause a disease such as cancer, health problems, psychological  health problems.  And smoking is not also dangerous for us but for the other people because a passive smoker  is more dangerous rather than the active smokers because in a passive smoker, we know that  the passive smokers spread more deeply rather than the active smoker.  So the smoke is more easily enter the body and it can cause other problems in the passive  smoker's body rather than the active smoker."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_PTJ1_003_B1_1.mp3,B1,part-time employment," I definitely agree that we are, as a citizen in college, have to have a part in job  because I'm a full-time job, not only for part in job, but I'm a full-time worker job.  Because why I am a query?  Because I will get more experiences, more friends, more knowledge,  about how to build a good relationship with others.  Because when we have a part in job, we sort of make a good schedule.  We have to arrange for our schedule when we have to focus on the work,  when we have to focus on the study in college.  We have to make our homework, we have to make our time, we have to make our planning,  we have to make a report, we have to make our arrange on some things in a good schedule  because we have to put something immediately there.  But it doesn't matter for me because I'm a full-time..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK1_146_B1_1.mp3,B1,smoking in restaurants," I already in this statement, I have three reasons, actually one by one, firstly, many  people, sorry, but because, because smoker, smoke cigarettes, many, many people around,  around the world, have a positive smoking, and so they will get, they will get ill-raised  in spite of the third person."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ2_028_B1_1.mp3,B1,part-time employment," Yeah, I agree. I agree. We should take a part-time job.  The first, the first, different job can get you more easy to get into a society in Japan.  You can know each other. You can know Japanese people. You can know Japanese culture.  That's very important for young students.  And the second, get a part-time job and get very good income and get good money.  Can support us in living or studying in Japan. I don't know.  The fee is so high.  And the third.  The third is what I have said. We can study Japanese.  Yeah, take part in job practice, your Japanese skill, improve your Japanese level.  I think that's very good and very important and we must take part in job. That's very good. Of course."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_PTJ2_090_B1_1.mp3,B1,part-time employment," I have a really bad time job. Bad time job is to send an experience to get to join a member of social.  And good money, getting money is important that we send a happy life.  And that..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_SMK2_034_B1_1.mp3,B1,smoking in restaurants," And this is a way for people to smoke, especially if you smoke in public place, because in addition  to harming these other insects can harm others.  And I think that's two ways.  And the effect of cigarettes is more dangerous for passive smokers than active smokers.  The example of the effect of the smoke like cancer and the effect of smoke, it can make  it difficult to save for all of this money.  And that's why we spend $300,000 to $500,000 a year promoting the cigarette with the increasing  cigarette price."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_PTJ2_093_B1_1.mp3,B1,part-time employment," with the statements because they are almost adults  because they are 90 years old and 20 years old  or much more older than...  So they have, they should earn the money  for colleges to study need and education.  And entering money to enter the college  and have the class.  They should, they should learn many things  but should earn the money in the college  because it is the..."
